taxsimid,year,state,mstat,page,sage,depx,pwages,psemp,swages,ssemp,dividends,intrec,stcg,ltcg,otherprop,nonprop,pensions,gssi,pui,sui,transfers,rentpaid,proptax,otheritem,childcare,mortgage,scorp,idtl,age1,age2,age3,age4,age5,age6,age7,age8,age9,age10,age11,pe_sidecar_year,pe_sidecar_state,pe_sidecar_fiitax,pe_sidecar_siitax,pe_sidecar_fica,pe_sidecar_tfica,pe_sidecar_v10,pe_sidecar_v11,pe_sidecar_v12,pe_sidecar_v13,pe_sidecar_v14,pe_sidecar_v17,pe_sidecar_qbid,pe_sidecar_niit,pe_sidecar_v18,pe_sidecar_v19,pe_sidecar_v22,pe_sidecar_v24,pe_sidecar_v25,pe_sidecar_v26,pe_sidecar_v27,pe_sidecar_v28,pe_sidecar_v29,pe_sidecar_v32,pe_sidecar_v34,pe_sidecar_v35,pe_sidecar_v36,pe_sidecar_srebate,pe_sidecar_v37,pe_sidecar_v38,pe_sidecar_v39,pe_sidecar_v40,pe_sidecar_v42,pe_sidecar_v43,pe_sidecar_v44,pe_sidecar_actc,pe_sidecar_cares,pe_sidecar_frate,pe_sidecar_srate,pe_sidecar_al_agi,pe_sidecar_al_standard_deduction,pe_sidecar_al_itemized_deductions,pe_sidecar_al_deductions,pe_sidecar_al_federal_income_tax_deduction,pe_sidecar_al_personal_exemption,pe_sidecar_al_dependent_exemption,pe_sidecar_al_retirement_exemption,pe_sidecar_al_taxable_income,pe_sidecar_al_income_tax_before_non_refundable_credits,pe_sidecar_al_non_refundable_credits,pe_sidecar_al_income_tax_before_refundable_credits,pe_sidecar_al_refundable_credits,pe_sidecar_al_income_tax,pe_sidecar_adjusted_gross_income,pe_sidecar_income_tax_before_credits,pe_sidecar_income_tax_capped_non_refundable_credits,pe_sidecar_net_investment_income_tax,pe_sidecar_income_tax_before_refundable_credits,pe_sidecar_eitc,pe_sidecar_american_opportunity_credit,pe_sidecar_refundable_ctc,pe_sidecar_income_tax_refundable_credits,pe_sidecar_income_tax,pe_sidecar_recapture_of_investment_credit,pe_sidecar_unreported_payroll_tax,pe_sidecar_qualified_retirement_penalty,pe_sidecar_tax_unit_taxable_social_security,pe_sidecar_tax_unit_social_security,pe_sidecar_taxable_pension_income,pe_agi,pe_exemptions,pe_standard_deduction,pe_itemized_deductions,pe_taxable_income,pe_tax_before_credits,pe_credits,pe_liability,pe_deductions,pe_deductions_status,pe_federal_tax_deduction,pe_federal_tax_deduction_status,pe_exemptions_status,pe_personal_exemption,pe_dependent_exemption,pe_total_ti_deductions,pe_replay_minus_release_al_agi,pe_replay_minus_release_al_taxable_income,pe_replay_minus_release_al_income_tax,pe_ti_floored,pe_unallocated_ti_reduction,pe_unallocated_after_v33,pe_unallocated_after_exemptions,pe_net_tax_reduction,pe_credit_reconciliation_residual,pe_raw_v32,pe_raw_v33,pe_raw_v34,pe_raw_v35,pe_raw_v36,pe_raw_v37,pe_raw_v38,pe_raw_v39,pe_raw_v40,pe_raw_v41,pe_raw_staxbc,pe_raw_siitax,pe_raw_fiitax,pe_raw_niit,pe_raw_v10,pe_raw_v25,pe_raw_actc,pe_raw_srebate,pe_raw_senergy,pe_raw_sctc,pe_raw_sptcr,pe_raw_samt,pe_raw_addmed,pe_fiitax_state0,pe_fiitax_state1_minus_state0,pe_niit_state0,pe_niit_state1_minus_state0,taxsim_agi,taxsim_exemptions,taxsim_standard_deduction,taxsim_itemized_deductions,taxsim_taxable_income,taxsim_tax_before_credits,taxsim_credits,taxsim_liability,taxsim_deductions,taxsim_deductions_status,taxsim_federal_tax_deduction,taxsim_federal_tax_deduction_status,taxsim_exemptions_status,taxsim_ti_floored,taxsim_unallocated_ti_reduction,taxsim_unallocated_after_v33,taxsim_unallocated_after_exemptions,taxsim_net_tax_reduction,taxsim_credit_reconciliation_residual,taxsim_raw_v32,taxsim_raw_v33,taxsim_raw_v34,taxsim_raw_v35,taxsim_raw_v36,taxsim_raw_v37,taxsim_raw_v38,taxsim_raw_v39,taxsim_raw_v40,taxsim_raw_v41,taxsim_raw_staxbc,taxsim_raw_siitax,taxsim_raw_fiitax,taxsim_raw_niit,taxsim_raw_v10,taxsim_raw_v25,taxsim_raw_actc,taxsim_raw_srebate,taxsim_raw_senergy,taxsim_raw_sctc,taxsim_raw_sptcr,taxsim_raw_samt,taxsim_raw_addmed,taxsim_fiitax_state0,taxsim_fiitax_state1_minus_state0,taxsim_niit_state0,taxsim_niit_state1_minus_state0,pe_minus_taxsim_agi,pe_minus_taxsim_exemptions,pe_minus_taxsim_standard_deduction,pe_minus_taxsim_itemized_deductions,pe_minus_taxsim_taxable_income,pe_minus_taxsim_tax_before_credits,pe_minus_taxsim_credits,pe_minus_taxsim_liability,pe_minus_taxsim_deductions,pe_minus_taxsim_federal_tax_deduction,pe_taxsim_liability_band,first_observed_component_difference,axiom_pe_federal_agi,axiom_pe_federal_exemptions,axiom_pe_federal_standard_deduction,axiom_pe_federal_itemized_deductions,axiom_pe_federal_taxable_income,axiom_pe_federal_tax_before_credits,axiom_pe_federal_credits,axiom_pe_federal_liability,axiom_pe_federal_deductions,axiom_pe_federal_federal_tax_deduction,axiom_pe_federal_status,axiom_taxsim_federal_agi,axiom_taxsim_federal_exemptions,axiom_taxsim_federal_standard_deduction,axiom_taxsim_federal_itemized_deductions,axiom_taxsim_federal_taxable_income,axiom_taxsim_federal_tax_before_credits,axiom_taxsim_federal_credits,axiom_taxsim_federal_liability,axiom_taxsim_federal_deductions,axiom_taxsim_federal_federal_tax_deduction,axiom_taxsim_federal_status
89144,2025,1,2,50,43,2,210456.125,0.0,157218.515625,11183.6513671875,4123.6724853515625,709.0923919677734,0.0,16489.28125,0,0,0.0,0.0,0.0,0.0,0,6121.158911325723,0.0,0,0.0,0.0,121212.578125,2,18.0,15.0,,,,,,,,,,2025,1,99522.16,19397.07,54726.28,28729.26,520602.84,0.0,0.0,31500.0,0.0,25650.14,26321.23,810.24,462781.62,95619.98,0.0,0.0,0.0,494281.62,0.0,98711.92,28729.26,521392.91,5000.0,28729.26,389541.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6483.31,0.0,0.0,8000.203,-395.2578,521392.9,5000.0,28729.254,131851.4,99522.16,3000.0,600.0,0.0,389541.5,19397.074,0.0,19397.074,0.0,19397.074,520602.84,98711.92,0.0,810.2378,99522.16,0.0,0.0,0.0,0.0,99522.16,0.0,0.0,0.0,0.0,0.0,0.0,521392.91,3600.0,5000.0,28729.254,389541.5,19397.07,0.0,19397.0703125,28729.259765625,PE_formula_max_std_itemized,99522.16,direct_PE_replay,direct_PE_replay,3000.0,600.0,131851.4,-0.009999999951105565,0.0,0.003687500000523869,False,103122.15023437497,,99522.15023437497,-0.0003125000002910383,-0.0003125000002910383,521392.91,,5000.0,28729.259765625,389541.5,0.0,0.0,0.0,0.0,,19397.07,19397.0703125,99522.15625,810.239990234375,520602.84375,0.0,0.0,0.0,,0.0,,,,99522.15625,0.0,810.239990234375,0.0,521392.92,3600.0,5000.0,28729.25,383459.28,19092.96,0.0,19092.96,28729.25,observed_behavior_fit,,unavailable,v33_semantics_unverified,False,109204.38999999996,105604.38999999996,105604.38999999996,0.0,0.0,521392.92,3600.0,5000.0,28729.25,383459.28,0.0,0.0,0.0,0.0,5.0,19092.96,19092.96,104024.18,5312.28,520602.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1152.02,104128.22,-104.04000000000815,5416.32,-104.03999999999996,-0.010000000009313226,0.0,0.0,0.004000000000814907,6082.219999999972,304.1100000000006,0.0,304.1103125000009,0.009765625,,over_15,taxable_income,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
89145,2025,1,1,66,0,0,102088.8203125,1732467.25,0.0,0.0,2649219.75,202092.296875,2214346.25,12971486.0,0,0,81572.90625,11314.52808988764,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7624573.0,2,,,,,,,,,,,,2025,1,7487059.0,1000279.2,84713.25,76903.46,27559674.0,0.0,9617.35,17750.0,0.0,10000.0,1865850.4,685411.5,25676072.0,3677506.5,0.0,0.0,0.0,25693824.0,0.0,6801647.75,76903.46,27571846.0,2500.0,76903.46,20006384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14998.49,0.0,0.0,690403.06,-34515.0,27571846.0,2500.0,76903.45,7565463.0,7487059.5,1500.0,0.0,6000.0,20006384.0,1000279.2,0.0,1000279.2,0.0,1000279.2,27559674.0,6801648.0,0.0,685411.5,7487059.5,0.0,0.0,0.0,0.0,7487059.5,0.0,0.0,0.0,9617.35,11314.528,81572.90625,27571846.0,1500.0,2500.0,76903.45,20006384.0,1000279.19,0.0,1000279.1875,76903.4609375,PE_formula_max_std_itemized,7487059.5,direct_PE_replay,direct_PE_replay,1500.0,0.0,7565463.0,0.0,0.0,0.012499999953433871,False,7488558.5390625,,7487058.5390625,0.0024999999441206455,0.0024999999441206455,27571846.0,,2500.0,76903.4609375,20006384.0,0.0,0.0,0.0,0.0,,1000279.19,1000279.1875,7487059.0,685411.5,27559674.0,0.0,0.0,0.0,,0.0,,,,7487059.0,0.0,685411.5,0.0,27571846.27,1500.0,2500.0,76903.45,19661427.7,983031.38,0.0,983031.38,76903.45,observed_behavior_fit,,unavailable,v33_semantics_unverified,False,7833515.120000001,7832015.120000001,7832015.120000001,0.0,0.0,27571846.27,1500.0,2500.0,76903.45,19661427.7,0.0,0.0,0.0,0.0,5.0,983031.38,983031.38,7776439.67,974791.4,27559675.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13518.2,7776793.5,-353.8300000000745,975145.23,-353.8299999999581,-0.26999999955296516,0.0,0.0,0.0,344956.30000000075,17247.80999999994,0.0,17247.807499999995,0.010937500002910383,,over_15,taxable_income,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
89146,2025,1,1,63,0,0,29676.982421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,19409.176029962546,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,,2025,1,2521.66,1102.77,4540.58,2270.29,38751.32,0.0,9074.34,15750.0,0.0,1747.57,0.0,0.0,23001.32,2521.66,0.0,0.0,0.0,38751.32,0.0,2521.66,2270.29,29676.98,2800.0,2270.29,22855.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.32,0.0,0.0,22.2,3.89,29676.982,2800.0,2270.289,6821.658,2521.658,1500.0,0.0,0.0,22855.324,1102.7662,0.0,1102.7662,0.0,1102.7662,38751.316,2521.658,0.0,0.0,2521.658,0.0,0.0,0.0,0.0,2521.658,0.0,0.0,0.0,9074.335,19409.176,0.0,29676.98,1500.0,2800.0,2270.289,22855.32,1102.77,0.0,1102.77001953125,2800.0,PE_formula_max_std_itemized,2521.658,direct_PE_replay,direct_PE_replay,1500.0,0.0,6821.658,0.0020000000004074536,0.004000000000814907,-0.0038195312499738066,False,4021.66,,2521.66,-1.9531250018189894e-05,-1.9531250018189894e-05,29676.98,,2800.0,2270.2900390625,22855.32,0.0,0.0,0.0,0.0,,1102.77,1102.77001953125,2521.659912109375,0.0,38751.3203125,0.0,0.0,0.0,,0.0,,,,2521.659912109375,0.0,0.0,0.0,29676.98,1500.0,2806.47,2270.29,22848.85,1102.44,0.0,1102.44,2806.47,observed_behavior_fit,,unavailable,v33_semantics_unverified,False,4021.66,2521.66,2521.66,0.0,0.0,29676.98,1500.0,2806.47,2270.29,22848.85,0.0,0.0,0.0,0.0,5.0,1102.44,1102.44,2521.66,0.0,38751.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2521.66,0.0,0.0,0.0,0.0,0.0,-6.4699999999998,-0.0009999999997489795,6.470000000001164,0.32999999999992724,0.0,0.33001953124994543,-6.4699999999998,,within_1,deductions,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
89147,2025,1,1,39,0,0,323004.28125,37997.10546875,0.0,0.0,86399.453125,236852.171875,0.0,1935010.5,0,0,34211.74609375,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3718848.0,2,,,,,,,,,,,,2025,1,1772969.5,228950.6,33644.0,18042.23,6371814.0,0.0,0.0,15750.0,0.0,10000.0,751267.25,85813.95,5604797.0,1282873.5,0.0,0.0,0.0,5620547.0,0.0,1687155.5,18042.23,6372323.5,2500.0,18042.23,4579812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6106.41,0.0,0.0,278005.75,-13895.423,6372323.5,2500.0,18042.232,1792511.8,1772969.5,1500.0,0.0,0.0,4579812.0,228950.6,0.0,228950.6,0.0,228950.6,6371814.0,1687155.5,0.0,85813.95,1772969.5,0.0,0.0,0.0,0.0,1772969.5,0.0,0.0,0.0,0.0,0.0,34211.74609375,6372323.5,1500.0,2500.0,18042.232,4579812.0,228950.59,0.0,228950.59375,18042.23046875,PE_formula_max_std_itemized,1772969.5,direct_PE_replay,direct_PE_replay,1500.0,0.0,1792511.8,0.0,0.0,0.006250000005820766,False,1774469.26953125,,1772969.26953125,-0.0037500000034924597,-0.0037500000034924597,6372323.5,,2500.0,18042.23046875,4579812.0,0.0,0.0,0.0,0.0,,228950.59,228950.59375,1772969.5,85813.953125,6371814.0,0.0,0.0,0.0,,0.0,,,,1772969.5,0.0,85813.953125,0.0,6372323.26,1500.0,2500.0,18042.23,4437834.16,221851.71,0.0,221851.71,18042.23,observed_behavior_fit,,unavailable,v33_semantics_unverified,False,1916446.8699999992,1914946.8699999992,1914946.8699999992,0.0,0.0,6372323.26,1500.0,2500.0,18042.23,4437834.16,0.0,0.0,0.0,0.0,5.0,221851.71,221851.71,1913929.25,226773.72,6371814.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422.85,1914285.71,-356.45999999996275,227130.18,-356.45999999999185,0.24000000022351742,0.0,0.0,0.0020000000004074536,141977.83999999985,7098.880000000005,0.0,7098.883750000008,0.00046875000043655746,,over_15,taxable_income,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
89148,2025,1,1,72,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-29967.576171875,0.0,0,0,0.0,14648.8202247191,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,,2025,1,0.0,0.0,0.0,0.0,-3000.0,0.0,0.0,17750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17750.0,0.0,0.0,0.0,-29967.58,3000.0,4794.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29967.576,3000.0,4794.812,6294.812,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14648.82,0.0,-29967.58,1500.0,3000.0,4794.812,0.0,0.0,0.0,0.0,4794.81005859375,PE_formula_max_std_itemized,0.0,direct_PE_replay,direct_PE_replay,1500.0,0.0,6294.812,0.004000000000814907,0.0,0.0,True,-34762.39005859375,,-36262.39005859375,0.0,0.0,-29967.58,,3000.0,4794.81005859375,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-3000.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,-29967.58,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0,observed_behavior_fit,,unavailable,v33_semantics_unverified,True,-32967.58,-34467.58,-34467.58,0.0,0.0,-29967.58,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4794.812,0.0,0.0,0.0,0.0,1794.81005859375,,within_1,deductions,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
89149,2025,1,1,36,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,,2025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15750.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.825,0.0,0.0,3000.0,0.0,4500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0,PE_formula_max_std_itemized,0.0,direct_PE_replay,direct_PE_replay,1500.0,0.0,4500.0,0.0,0.0,0.0,True,-3000.0,,-4500.0,0.0,0.0,0.0,,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0,observed_behavior_fit,,unavailable,v33_semantics_unverified,True,-3000.0,-4500.0,-4500.0,0.0,0.0,0.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,within_1,no_component_gap_over_1,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
89150,2025,1,2,47,53,2,11233.5087890625,0.0,2318192.75,3403.4013671875,65258.1171875,14491.65625,-4822.590576171875,354231.46875,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,652091.375,2,18.0,15.0,,,,,,,,,,2025,1,1072911.6,113587.12,109616.98,64225.63,3414034.2,0.0,0.0,31500.0,0.0,10000.0,131089.84,16308.03,3251444.5,973670.2,0.0,0.0,0.0,3282944.8,0.0,1056603.59,64225.63,3414079.75,5000.0,64225.63,2273342.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52519.8,0.0,0.0,48540.125,-2422.125,3414079.8,5000.0,64225.63,1140737.2,1072911.6,3000.0,600.0,0.0,2273342.5,113587.125,0.0,113587.125,0.0,113587.125,3414034.2,1056603.6,0.0,16308.029,1072911.6,0.0,0.0,0.0,0.0,1072911.6,0.0,0.0,0.0,0.0,0.0,0.0,3414079.75,3600.0,5000.0,64225.63,2273342.5,113587.12,0.0,113587.1171875,64225.62890625,PE_formula_max_std_itemized,1072911.6,direct_PE_replay,direct_PE_replay,3000.0,600.0,1140737.2,0.049999999813735485,0.0,0.0078125,False,1076511.62109375,,1072911.62109375,0.002812499995343387,0.002812499995343387,3414079.75,,5000.0,64225.62890625,2273342.5,0.0,0.0,0.0,0.0,,113587.12,113587.1171875,1072911.625,16308.0302734375,3414034.25,0.0,0.0,0.0,,0.0,,,,1072911.625,0.0,16308.0302734375,0.0,3414079.69,3600.0,5000.0,64225.63,2248592.27,112349.61,0.0,112349.61,64225.63,observed_behavior_fit,,unavailable,v33_semantics_unverified,False,1101261.79,1097661.79,1097661.79,0.0,0.0,3414079.69,3600.0,5000.0,64225.63,2248592.27,0.0,0.0,0.0,0.0,5.0,112349.61,112349.61,1097570.65,40967.15,3414034.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18743.12,1097690.99,-120.34000000008382,41087.5,-120.34999999999854,0.060000000055879354,0.0,0.0,0.0,24750.22999999998,1237.5099999999948,0.0,1237.5071874999994,-0.0010937499973806553,,over_15,taxable_income,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
89151,2025,1,2,55,61,2,101900.5703125,12344.507812499858,18607.681640625,0.0,55650.97265625,8678.160400152166,0.0,1399390.75,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1181378.124999996,2,10.0,8.0,,,,,,,,,,2025,1,659920.0,105093.38,20181.99,10963.1,2777078.8,0.0,0.0,31500.0,0.0,10000.0,238570.1,55621.36,2507008.8,313290.28,0.0,0.0,0.0,2538508.8,0.0,604298.62,10963.1,2777950.75,5000.0,10963.1,2103467.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1747.37,0.0,0.0,88307.88,-4410.7656,2777950.8,5000.0,10963.1045,674483.1,659920.0,3000.0,600.0,0.0,2103467.5,105093.375,0.0,105093.375,0.0,105093.375,2777078.8,604298.6,0.0,55621.355,659920.0,0.0,0.0,0.0,0.0,659920.0,0.0,0.0,0.0,0.0,0.0,0.0,2777950.75,3600.0,5000.0,10963.1045,2103467.5,105093.38,0.0,105093.3828125,10963.099609375,PE_formula_max_std_itemized,659920.0,direct_PE_replay,direct_PE_replay,3000.0,600.0,674483.1,0.049999999813735485,0.0,-0.0078125,False,663520.150390625,,659920.150390625,-0.002812499995343387,-0.002812499995343387,2777950.75,,5000.0,10963.099609375,2103467.5,0.0,0.0,0.0,0.0,,105093.38,105093.3828125,659920.0,55621.359375,2777078.75,0.0,0.0,0.0,,0.0,,,,659920.0,0.0,55621.359375,0.0,2777950.77,3600.0,5000.0,10963.1,2061315.87,102985.79,0.0,102985.79,10963.1,observed_behavior_fit,,unavailable,v33_semantics_unverified,False,705671.7999999998,702071.7999999998,702071.7999999998,0.0,0.0,2777950.77,3600.0,5000.0,10963.1,2061315.87,0.0,0.0,0.0,0.0,5.0,102985.79,102985.79,700327.57,96028.99,2777078.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700327.57,0.0,96028.99,0.0,-0.02000000001862645,0.0,0.0,0.004499999999097781,42151.62999999989,2107.590000000011,0.0,2107.5928125000064,-0.0003906250003637979,,over_15,taxable_income,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
89152,2025,1,1,71,0,0,0.0,0.0,0.0,0.0,13409.630859374936,3253.685791015616,0.0,12258.230468749984,0,0,16291.307617187487,17565.304307116105,0.0,0.0,0,7712.660228270412,0.0,0,0.0,0.0,1827.2397460937311,2,,,,,,,,,,,,2025,1,1223.98,1750.81,0.0,0.0,61970.6,0.0,14930.51,17750.0,0.0,2908.53,365.45,0.0,37855.16,1223.98,0.0,0.0,0.0,55605.16,0.0,1223.98,0.0,41040.09,2500.0,0.0,35816.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.2,41040.094,2500.0,0.0,5223.9756,1223.9753,1500.0,0.0,6000.0,35816.117,1750.8059,0.0,1750.8059,0.0,1750.8059,61970.6,1223.9753,0.0,0.0,1223.9753,0.0,0.0,0.0,0.0,1223.9753,0.0,0.0,0.0,14930.51,17565.305,16291.3076171875,41040.09,1500.0,2500.0,0.0,35816.12,1750.81,0.0,1750.81005859375,2500.0,PE_formula_max_std_itemized,1223.9753,direct_PE_replay,direct_PE_replay,1500.0,0.0,5223.9756,0.004000000000814907,-0.0030000000042491592,-0.00415859374993488,False,2723.969999999994,,1223.969999999994,-5.859375005456968e-05,-5.859375005456968e-05,41040.09,,2500.0,0.0,35816.12,0.0,0.0,0.0,0.0,,1750.81,1750.81005859375,1223.97998046875,0.0,61970.6015625,0.0,0.0,0.0,,0.0,,,,1223.97998046875,0.0,0.0,0.0,41040.1,1500.0,2500.0,0.0,35816.12,1750.81,0.0,1750.81,2500.0,observed_behavior_fit,,unavailable,v33_semantics_unverified,False,2723.979999999996,1223.979999999996,1223.979999999996,0.0,0.0,41040.1,1500.0,2500.0,0.0,35816.12,0.0,0.0,0.0,0.0,5.0,1750.81,1750.81,1223.98,0.0,61970.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223.98,0.0,0.0,0.0,-0.010000000002037268,0.0,0.0,0.0,0.0,0.0,0.0,5.859375005456968e-05,0.0,,within_1,no_component_gap_over_1,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
89153,2025,1,1,50,0,0,30389.23046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,10038.700614574189,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,,2025,1,1518.21,1189.8,4649.55,2324.78,30389.23,0.0,0.0,15750.0,0.0,1329.46,0.0,0.0,14639.23,1518.21,0.0,0.0,0.0,30389.23,0.0,1518.21,2324.78,30389.23,2775.0,2324.78,24596.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.64,0.0,0.0,12.0,4.4,30389.23,2775.0,2324.7761,5793.2075,1518.2076,1500.0,0.0,0.0,24596.023,1189.8011,0.0,1189.8011,0.0,1189.8011,30389.23,1518.2076,0.0,0.0,1518.2076,0.0,0.0,0.0,0.0,1518.2076,0.0,0.0,0.0,0.0,0.0,0.0,30389.23,1500.0,2775.0,2324.7761,24596.02,1189.8,0.0,1189.800048828125,2775.0,PE_formula_max_std_itemized,1518.2076,direct_PE_replay,direct_PE_replay,1500.0,0.0,5793.2075,0.0,0.0030000000006111804,0.0010511718749057763,False,3018.209999999999,,1518.2099999999991,-4.8828125045474735e-05,-4.8828125045474735e-05,30389.23,,2775.0,2324.780029296875,24596.02,0.0,0.0,0.0,0.0,,1189.8,1189.800048828125,1518.2099609375,0.0,30389.23046875,0.0,0.0,0.0,,0.0,,,,1518.2099609375,0.0,0.0,0.0,30389.23,1500.0,2768.99,2324.78,24602.04,1190.1,0.0,1190.1,2768.99,observed_behavior_fit,,unavailable,v33_semantics_unverified,False,3018.199999999997,1518.199999999997,1518.199999999997,0.0,0.0,30389.23,1500.0,2768.99,2324.78,24602.04,0.0,0.0,0.0,0.0,5.0,1190.1,1190.1,1518.21,0.0,30389.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1518.21,0.0,0.0,0.0,0.0,0.0,6.010000000000218,-0.0039000000001578883,-6.020000000000437,-0.2999999999999545,0.0,-0.29995117187490905,6.010000000000218,,within_1,deductions,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
