year,state,fiitax,siitax,fica,frate,srate,ficar,tfica,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,staxbc,srebate,senergy,sctc,sptcr,samt,qbid,niit,addmed,cares,actc,cd2026081819,taxsimid,mstat,page,sage,depx,pwages,psemp,swages,ssemp,dividends,intrec,stcg,ltcg,otherprop,nonprop,pensions,gssi,pui,sui,transfers,rentpaid,proptax,otheritem,childcare,mortgage,scorp,idtl,age1,age2,age3,age4,age5,age6,age7,age8,age9,age10,age11,source,state_code,federal_match,state_match,overall_match,v42,v43
2025.0,0.0,-10797.28,0.0,4522.42,0.0,0.0,0.0,2261.21,29558.28,0.0,0.0,23625.0,0.0,0.0,0.0,0.0,5933.28,593.33,0.0,0.0,593.33,4058.74,0.0,6738.54,29558.28,0.0,593.33,4522.42,29559.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4058.74,0.0,88062.0,1.0,35.0,0.0,3.0,29558.275390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,12.0,9.0,,,,,,,,,taxsim,TX,True,True,True,,
2025.0,0.0,-10797.2802734375,0.0,4522.419921875,6.059599876403809,0.0,,2261.2099609375,29558.279296875,0.0,0.0,23625.0,0.0,,,1386.0999755859375,5933.27978515625,593.3300170898438,,,593.3300170898438,,0.0,6738.5400390625,29558.279296875,0.0,593.33,2261.2099609375,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,4058.739990234375,,88062.0,1.0,35.0,0.0,3.0,29558.275390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,12.0,9.0,,,,,,,,,policyengine,TX,True,True,True,0.0,0.0
2025.0,0.0,14410.29,0.0,15873.86,0.0,0.0,0.0,7936.93,104611.13,0.0,0.0,15750.0,0.0,0.0,0.0,0.0,88861.13,14463.45,0.0,0.0,0.0,0.0,0.0,0.0,104611.13,0.0,14410.29,15873.86,104612.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88063.0,1.0,59.0,0.0,0.0,103750.72656249984,0.0,0.0,0.0,0.0,101.046142578125,0.0,759.3593749999898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,taxsim,TX,True,True,True,,
2025.0,0.0,14410.2998046875,0.0,15873.8603515625,22.0,0.0,,7936.93017578125,104611.1328125,0.0,0.0,15750.0,0.0,,,1829.8599853515625,88861.1328125,14296.3896484375,,,0.0,,0.0,0.0,104611.1328125,0.0,14410.29,7936.93017578125,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,88063.0,1.0,59.0,0.0,0.0,103750.72656249984,0.0,0.0,0.0,0.0,101.046142578125,0.0,759.3593749999898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,policyengine,TX,True,True,True,0.0,0.0
2025.0,0.0,2135756.82,0.0,236400.66,0.0,0.0,0.0,66915.59,7218875.51,0.0,0.0,31500.0,0.0,0.0,0.0,0.0,6765809.22,2427411.91,0.0,0.0,0.0,0.0,0.0,0.0,6797309.22,0.0,1945788.99,236400.66,7218933.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421566.29,189967.84,17725.06,0.0,0.0,0.0,88064.0,2.0,38.0,33.0,3.0,2118186.75,4288.03564453125,97304.390625,0.0,90009.396484375,62138.2702331543,338.5226135253906,2743066.7294921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2103600.8325195312,2.0,13.0,9.0,9.0,,,,,,,,,taxsim,TX,False,True,False,,
2025.0,0.0,2055819.625,0.0,115991.2890625,156016.875,0.0,,66915.6015625,7218875.0,0.0,0.0,31500.0,0.0,,,4358.0,6765808.5,1379173.5,,,0.0,,0.0,0.0,6797309.0,0.0,1945788.62,66915.6015625,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,421566.28125,110031.0234375,,0.0,0.0,,88064.0,2.0,38.0,33.0,3.0,2118186.75,4288.03564453125,97304.390625,0.0,90009.396484375,62138.2702331543,338.5226135253906,2743066.7294921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2103600.8325195312,2.0,13.0,9.0,9.0,,,,,,,,,policyengine,TX,False,True,False,0.0,0.0
2025.0,0.0,165805.43,0.0,33946.26,0.0,0.0,0.0,16294.32,845920.2,0.0,0.0,31500.0,0.0,0.0,0.0,0.0,773326.52,210193.31,0.0,0.0,0.0,0.0,0.0,0.0,804826.52,0.0,143881.8,33946.26,846397.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41093.68,21923.62,122.32,0.0,0.0,0.0,88065.0,2.0,59.0,53.0,1.0,215333.65625,35567.4296875,15410.6591796875,0.0,15994.98046875,6410.77880859375,0.0,384154.5,0.0,0.0,3147.2314453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170377.234375,2.0,18.0,,,,,,,,,,,taxsim,TX,False,True,False,,
2025.0,0.0,159392.03125,0.0,31513.76953125,13527.8125,0.0,,16294.3203125,845920.25,0.0,0.0,31500.0,0.0,,,3940.340087890625,773326.5625,75256.5,,,0.0,,0.0,0.0,804826.5625,0.0,143942.75,16294.3203125,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,41093.6796875,15449.2900390625,,0.0,0.0,,88065.0,2.0,59.0,53.0,1.0,215333.65625,35567.4296875,15410.6591796875,0.0,15994.98046875,6410.77880859375,0.0,384154.5,0.0,0.0,3147.2314453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170377.234375,2.0,18.0,,,,,,,,,,,policyengine,TX,False,True,False,0.0,0.0
2025.0,0.0,25217.43,0.0,25776.64,0.0,0.0,0.0,12888.32,200017.86,0.0,0.0,31500.0,0.0,0.0,0.0,0.0,165174.75,26166.44,0.0,0.0,0.0,0.0,0.0,0.0,196674.75,0.0,25217.43,25776.64,200018.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3343.12,0.0,0.0,0.0,0.0,0.0,88066.0,2.0,36.0,32.0,0.0,134707.78125,0.0,33767.01953125,0.0,4099.986831665039,1270.0738096237185,0.0,9457.4091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16715.591796875,2.0,,,,,,,,,,,,taxsim,TX,True,True,True,,
2025.0,0.0,25217.4296875,0.0,25776.640625,22.0,0.0,,12888.3203125,200017.859375,0.0,0.0,31500.0,0.0,,,2701.719970703125,165174.75,23183.8203125,,,0.0,,0.0,0.0,196674.765625,0.0,25217.43,12888.3203125,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,3343.1201171875,0.0,,0.0,0.0,,88066.0,2.0,36.0,32.0,0.0,134707.78125,0.0,33767.01953125,0.0,4099.986831665039,1270.0738096237185,0.0,9457.4091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16715.591796875,2.0,,,,,,,,,,,,policyengine,TX,True,True,True,0.0,0.0
2025.0,0.0,16420.77,0.0,18699.59,0.0,0.0,0.0,9349.79,160604.39,0.0,0.0,31500.0,0.0,0.0,0.0,0.0,123870.89,17079.6,0.0,0.0,0.0,0.0,0.0,0.0,155370.89,0.0,16420.77,18699.59,160605.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5233.5,0.0,0.0,0.0,0.0,0.0,88067.0,2.0,61.0,59.0,0.0,110044.1796875,0.0,12175.333984375,0.0,5004.83203125,2805.542236328125,0.0,4406.99658203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26167.5078125,2.0,,,,,,,,,,,,taxsim,TX,True,True,True,,
2025.0,0.0,16420.76953125,0.0,18699.58984375,21.9960994720459,0.0,,9349.7900390625,160604.40625,0.0,0.0,31500.0,0.0,,,2481.14990234375,123870.90625,15009.0,,,0.0,,0.0,0.0,155370.90625,0.0,16420.77,9349.7900390625,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,5233.5,0.0,,0.0,0.0,,88067.0,2.0,61.0,59.0,0.0,110044.1796875,0.0,12175.333984375,0.0,5004.83203125,2805.542236328125,0.0,4406.99658203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26167.5078125,2.0,,,,,,,,,,,,policyengine,TX,True,True,True,0.0,0.0
