taxsimid,year,state,mstat,page,sage,depx,pwages,psemp,swages,ssemp,dividends,intrec,stcg,ltcg,otherprop,nonprop,pensions,gssi,pui,sui,transfers,rentpaid,proptax,otheritem,childcare,mortgage,scorp,idtl,age1,age2,age3,age4,age5,age6,age7,age8,age9,age10,age11
88650,2025,1,1,35,0,0,27065.408203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88651,2025,1,1,69,0,0,2178290.5,1065760.25,0.0,0.0,2189967.25,1302484.875,559213.9375,19160264.0,0,0,690751.4375,23903.93258426966,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4447667.5,2,,,,,,,,,,,
88652,2025,1,1,83,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,20409.259363295878,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88653,2025,1,2,49,47,0,25969.94140625,0.0,18033.6640625,0.0,0.0,0.6399310827255249,-20.235891342163086,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88654,2025,1,2,79,82,3,0.0,0.0,9878.5419921875,479660.90625,2394885.2421875,34388.58447265625,445515.46875,2149152.5,0,0,105.10234832763672,18387.6404494382,0.0,0.0,0,0.0,0.0,0,0.0,0.0,46668239.5,2,4.0,3.0,3.0,,,,,,,,
88655,2025,1,2,41,42,1,1167633.25,8221.890625,250714.796875,0.0,61581.544239997864,17463.253868103027,2837.417236328125,441538.9375,0,0,222.01747131347656,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1306614.875,2,14.0,,,,,,,,,,
88656,2025,1,2,54,51,1,379569.75,3207362.0,0.0,-344.5859680175781,974592.9375,6915798.5,24531573.537626266,22279062.0,0,0,103828.96875,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7005803.0,2,7.0,,,,,,,,,,
88657,2025,1,1,44,0,0,45465.13671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,10037.6804214223,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88658,2025,1,1,83,0,0,0.0,0.0,0.0,0.0,11133.8095703125,3061.6982421874877,0.0,28611.57812499986,0,0,29091.621093749938,19748.325842696628,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88659,2025,1,1,79,0,0,0.0,0.0,0.0,0.0,40.88302230834961,80.8369140625,0.0,0.0,0,0,0.0,30216.000936329583,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88660,2025,1,2,56,48,0,31772.1875,0.0,24268.18359375,0.0,0.0,0.25372225046157837,-3132.64306640625,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88661,2025,1,2,52,59,2,0.0,-2028234.625,111.769775390625,0.0,0.0,0.0,-775800.271484375,-128721.9375,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-4566201.5625,2,10.0,9.0,,,,,,,,,
88662,2025,1,1,59,0,0,47958.00390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88663,2025,1,2,22,21,4,0.0,0.0,0.0,0.0,27002.11644744873,3778.1170387268066,0.0,345460.28125,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1954912.625,2,47.0,43.0,15.0,15.0,,,,,,,
88664,2025,1,1,65,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-691.5594482421875,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,5.0,,,,,,,,,,
88665,2025,1,1,54,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88666,2025,1,1,75,0,0,16262.986328125,0.0,0.0,0.0,305532.4375,35568.2421875,13.559988975524902,792988.1875,0,0,36771.80859375,24198.134831460673,0.0,0.0,0,0.0,0.0,0,0.0,0.0,67068.0,2,,,,,,,,,,,
88667,2025,1,2,56,62,1,714516.1875,118798.9765625,133993.09375,0.0,148028.49365234375,109318.91302490234,314811.59375,1262119.0361328125,0,0,120804.5,23867.157303370783,0.0,0.0,0,0.0,0.0,0,0.0,0.0,19382848.174804688,2,26.0,,,,,,,,,,
88668,2025,1,2,64,67,0,0.0,-348603.125,0.0,0.0,8919.41796875,2041.1322021484375,-2848258.5,-32763.1845703125,0,0,733.10888671875,12748.764044943819,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-114774.9140625,2,,,,,,,,,,,
88669,2025,1,2,42,39,2,222288.82812499985,0.0,6450.36767578125,0.0,5343.997558593749,2400.572509765611,-103.1241455078125,29354.589843749953,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,79314.98437499968,2,18.0,17.0,,,,,,,,,
88670,2025,1,2,43,40,3,0.0,-37073.73828125,6690.68359375,0.0,0.0,0.0,-112917.671875,0.0,0,0,0.0,0.0,0.0,0.0,0,6733.274802458296,0.0,0,0.0,0.0,-1221177.25,2,12.0,10.0,14.0,,,,,,,,
88671,2025,1,1,71,0,0,0.0,0.0,0.0,0.0,0.0,30.313844680786133,0.0,0.0,0,0,0.0,33110.011235955055,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88672,2025,1,1,71,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,34593.2808988764,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88673,2025,1,2,47,45,3,729803.0625,0.0,69047.640625,0.0,3494.7799377441406,294.03559494018555,-2.2071242332458496,3439.959915161133,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,14.0,12.0,10.0,,,,,,,,
88674,2025,1,2,63,67,0,6464.70654296875,0.0,0.0,0.0,0.0,0.0,-64786.0185546875,0.0,0,0,0.0,22860.944756554305,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-12050.513671875,2,,,,,,,,,,,
88675,2025,1,1,71,0,0,48076.7109375,50.2164421081543,0.0,0.0,93349.5703125,9114.3623046875,0.0,297099.375,0,0,34444.48046875,34323.595505617974,0.0,0.0,0,0.0,0.0,0,0.0,0.0,107765.6171875,2,,,,,,,,,,,
88676,2025,1,1,74,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-13.559988975524902,0.0,0,0,0.0,22678.089887640446,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88677,2025,1,1,61,0,0,87606.45312499994,0.0,0.0,0.0,286.1811523437467,90.9415283203125,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88678,2025,1,1,59,0,0,4807.67138671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,6978.1211589113245,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88679,2025,1,2,33,34,2,22227.818359375,0.0,24099.666015625,0.0,0.0,5.563892841339111,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,8.0,6.0,,,,,,,,,
88680,2025,1,2,57,59,0,3791629.0,163978.671875,26122.232421875,0.0,1989905.75,278337.2057008743,66506.640625,19253218.0,0,0,244560.96875,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10644991.0,2,,,,,,,,,,,
88681,2025,1,1,28,0,0,1436.365966796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88682,2025,1,2,53,57,0,139587.39062499994,0.0,39655.90234375,0.0,513.2114868164062,319.18442535400214,0.0,1892.1650390624773,0,0,705.327880859375,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88683,2025,1,2,72,71,0,19487384.0,599416.9375,0.0,0.0,7374787.0,1243709.375,318397.0625,38473080.0,0,0,419617.5625,33371.52434456928,0.0,0.0,0,0.0,0.0,0,0.0,0.0,28602630.0,2,,,,,,,,,,,
88684,2025,1,2,41,48,0,2601.94287109375,-24.509584426879883,68493.078125,0.0,10.732463836669922,97.15133666992188,-2918.71875,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88685,2025,1,1,26,0,1,17450.06640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,18363.47673397717,0.0,0,779.5443037974683,0.0,0.0,2,6.0,,,,,,,,,,
88686,2025,1,1,51,0,1,57098.515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,6121.158911325723,0.0,0,0.0,0.0,0.0,2,10.0,,,,,,,,,,
88687,2025,1,2,34,33,2,18148.64453125,0.0,0.0,-31922.416015625,0.0,0.0,-685309.5,-297863.125,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-983226.0,2,8.0,3.0,,,,,,,,,
88688,2025,1,1,71,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1838.76404494382,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88689,2025,1,2,65,71,0,0.0,-3150.27392578125,0.0,0.0,0.0,0.0,-181397.734375,-12165.7626953125,0,0,0.0,29211.831460674155,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-776572.6362304688,2,,,,,,,,,,,
88690,2025,1,2,70,68,0,0.0,-1193.7647705078125,0.0,0.0,0.0,0.0,-5423.99560546875,0.0,0,0,0.0,46549.33333333333,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-1884.7130126953125,2,,,,,,,,,,,
88691,2025,1,2,84,85,0,0.0,0.0,669661.75,53396.81640625,283617.21875,62562.51953125,15418.007019042969,998422.0,0,0,58532.34375,6823.857677902621,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2202889.602645874,2,,,,,,,,,,,
88692,2025,1,1,21,0,2,19586.80859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2693.3099209833185,0.0,0,0.0,0.0,0.0,2,4.0,2.0,,,,,,,,,
88693,2025,1,1,81,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-7593.59375,-623.759521484375,0,0,0.0,26893.967228464415,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88694,2025,1,1,62,0,0,50806.9921875,0.0,0.0,0.0,0.0,10.1046142578125,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88695,2025,1,1,50,0,0,21367.427734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1469.0781387181737,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88696,2025,1,1,80,0,0,11277.2529296875,0.0,0.0,0.0,50831.22265625,33244.18359375,569.51953125,702949.8125,0,0,53528.58203125,19514.39419475655,0.0,0.0,0,3672.695346795434,0.0,0,0.0,0.0,47134.48046875,2,,,,,,,,,,,
88697,2025,1,2,78,73,0,0.0,0.0,0.0,0.0,2.725534677505493,24.014039993286133,0.0,0.0,0,0,0.0,63926.675093632955,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88698,2025,1,2,70,73,0,1478486.125,275649.59375,2007.5770263671875,0.0,4489770.548339844,601609.8879394531,4385.22509765625,2312133.9057617188,0,0,113527.23120117188,25068.483146067414,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6110514.5,2,,,,,,,,,,,
88699,2025,1,1,67,0,0,0.0,0.0,0.0,0.0,0.0,10.1046142578125,0.0,0.0,0,0,1954.9569091796875,18387.6404494382,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88700,2025,1,2,68,62,0,83292.515625,0.0,0.0,-127695.34375,13373.8603515625,2061.34130859375,-75248.546875,-368473.1484375,0,0,14217.2470703125,52943.1245318352,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-1530352.2783203125,2,,,,,,,,,,,
88701,2025,1,2,55,55,1,81378.328125,0.0,245950.359375,1315400.0,127533.7956237793,90178.80563354492,603531.375,12450090.0,0,0,58189.34375,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,21649796.0,2,7.0,,,,,,,,,,
88702,2025,1,2,42,40,1,1003135.25,31586.81640625,295916.21875,3449.99072265625,26783.1728515625,16746.26904296875,3607.403594970703,283334.7109375,0,0,4239.22216796875,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,833795.390625,2,17.0,,,,,,,,,,
88703,2025,1,1,21,0,0,7644.79052734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,5998.735733099209,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88704,2025,1,2,65,73,0,3615.83935546875,0.0,46133.3046875,0.0,5731.188095092773,660.8941040039062,-4571.1851806640625,2911.285400390625,0,0,0.0,61205.3043071161,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88705,2025,1,1,30,0,0,1095792.875,143786.40625,0.0,0.0,632596.625,213712.59375,1655674.625,17750026.0,0,0,38982.7734375,0.0,0.0,0.0,0,1469.0781387181737,0.0,0,0.0,0.0,23608768.0,2,,,,,,,,,,,
88706,2025,1,2,45,51,1,124191.84375,0.0,280388.0,0.0,5149.784248352051,487.84105682373047,0.0,2934.458984375,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,22.0,,,,,,,,,,
88707,2025,1,1,74,0,0,0.0,0.0,0.0,0.0,517.8516235351562,282.92919921875,0.0,0.0,0,0,4771.02587890625,20140.595505617974,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88708,2025,1,1,71,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-9098.7529296875,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88709,2025,1,1,49,0,0,0.0,-1861418.75,0.0,0.0,0.0,0.0,-938486.875,0.0,0,0,0.0,0.0,0.0,0.0,0,8569.622475856013,0.0,0,0.0,0.0,-32753348.0,2,,,,,,,,,,,
88710,2025,1,1,50,0,0,10375.0732421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,5876.312554872695,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88711,2025,1,2,70,67,0,39463508.0,445193.21875,167592.78125,0.0,1207740.3662109375,577953.6864013672,62124.35546875,28237188.078125,0,0,234983.595703125,31992.45131086142,0.0,0.0,0,0.0,0.0,0,0.0,0.0,36496704.72965622,2,,,,,,,,,,,
88712,2025,1,2,75,76,0,7032238.5,418754.46875,36141.26171875,14.835616111755371,11379182.267089844,1483262.9407958984,346844.03125,86589466.73046875,0,0,515355.8539733887,40818.518726591756,0.0,0.0,0,0.0,0.0,0,0.0,0.0,38175329.54248047,2,,,,,,,,,,,
88713,2025,1,1,85,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,27262.741573033705,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88714,2025,1,2,51,52,0,96780.56249999996,0.0,287829.125,0.0,20605.266601562387,1800.6142883300768,0.0,43244.22949218738,0,0,11300.371582031215,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,40996.509765624905,2,,,,,,,,,,,
88715,2025,1,1,30,0,1,136276.703125,1259763.125,0.0,0.0,2725.534912109375,10104.6142578125,0.0,888721.6875,0,0,488.7392272949219,0.0,0.0,0.0,0,19587.708516242317,0.0,0,0.0,0.0,139327.03125,2,12.0,,,,,,,,,,
88716,2025,1,2,18,47,1,0.0,0.0,0.0,-3382575.75,0.0,0.0,-10290794.828125,-2013289.1875,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-20101424.0,2,39.0,,,,,,,,,,
88717,2025,1,1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88718,2025,1,2,44,42,1,1452029.375,53382.6953125,72271.3828125,0.0,119338.37403869629,50176.009632110596,1812.958251953125,622944.875,0,0,5.9680962562561035,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1555176.75,2,16.0,,,,,,,,,,
88719,2025,1,2,44,43,2,16390.970703125,0.0,0.0,0.0,0.0,0.0,-937.9566802978516,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,5067.037974683544,0.0,0.0,2,8.0,6.0,,,,,,,,,
88720,2025,1,2,29,27,1,43126.9375,0.0,42708.984375,0.0,0.0,12.824542045593262,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,3.0,,,,,,,,,,
88721,2025,1,2,41,58,0,49437.0390625,0.0,4525.55810546875,0.0,66.23265075683594,90.65706405043602,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,4652.08077260755,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88722,2025,1,2,45,52,1,482356.8124999999,3381.2741699218745,1330589.625,16377.2392578125,77546.55175781247,32877.502197265625,92.974609375,519013.4999999999,0,0,1383.380615234375,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,436947.1249999985,2,7.0,,,,,,,,,,
88723,2025,1,2,55,50,2,148523.453125,41619.1171875,2051396.499999999,1.9210335016250337,46824.902832031185,18138.633789062493,57.72939682006836,533378.140625,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,766098.9999999998,2,20.0,17.0,,,,,,,,,
88724,2025,1,2,38,41,2,0.0,-45248.84375,0.0,-18598.138671875,0.0,0.0,-47645.1640625,-5884.245544433594,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-1078319.0625,2,7.0,1.0,,,,,,,,,
88725,2025,1,2,46,49,0,54847.703125,0.0,178185.0625,0.0,3196.3529052734375,770.9461975097656,0.0,9385.048706054688,0,0,0.0,0.0,0.0,0.0,0,4896.927129060579,0.0,0,0.0,0.0,13.903535842895508,2,,,,,,,,,,,
88726,2025,1,2,39,38,3,930050.8749999979,0.0,314904.46875,11002.2021484375,46819.47656249994,10793.414794921864,356.050537109375,331328.14062499965,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1186039.6093749986,2,12.0,10.0,7.0,,,,,,,,
88727,2025,1,2,62,60,0,3753.024658203125,0.0,162926.03125,5257.47802734375,19952.001953125,8471.921875,29.169918060302734,534328.75,0,0,23308.88671875,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,649132.1875,2,,,,,,,,,,,
88728,2025,1,2,72,75,0,19378.787109375,0.0,2505.219970703125,0.0,2641.0380859375,919.3846206665039,0.0,3955.51806640625,0,0,0.0,45721.88951310861,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88729,2025,1,2,21,22,0,2098.65380859375,0.0,30277.501953125,0.0,0.0,20.09633445739746,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88730,2025,1,2,21,22,2,1581.3822021484375,0.0,18851.392578125,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,7.0,6.0,,,,,,,,,
88731,2025,1,1,71,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,35549.438202247184,19123.866666666665,0.0,0,9793.854258121159,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88732,2025,1,2,63,65,0,18050.392578125,0.0,1377753.625,25062.7734375,79951.4375,43556.44034016132,4386.968994140625,1043447.875,0,0,16746.828125,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1766003.25,2,,,,,,,,,,,
88733,2025,1,2,32,32,1,82836.625,0.0,4727.4677734375,0.0,0.0,26.623825073242188,-247.2578125,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,0.0,,,,,,,,,,
88734,2025,1,2,65,18,1,0.0,0.0,10009.0537109375,0.0,0.0,47.9871826171875,0.0,0.0,0,0,0.0,24516.85393258427,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,18.0,,,,,,,,,,
88735,2025,1,2,37,32,0,35312.1484375,0.0,0.0,-73677.03125,0.0,0.0,-415960.95349121094,-13107.9267578125,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-4323700.0,2,,,,,,,,,,,
88736,2025,1,2,44,52,0,9538.4765625,0.0,88954.88281249996,0.0,416.2262878417969,21.032922744750977,0.0,1764.8728027343523,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88737,2025,1,2,37,39,1,733954.375,0.0,291488.28125,0.0,20766.771484375,2896.0406169891357,-30188.482421875,74228.734375,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2598.481012658228,0.0,-7432.62060546875,2,5.0,,,,,,,,,,
88738,2025,1,2,49,41,1,4346.35107421875,0.0,198203.20312499994,21.031131744384467,5354.175781249979,460.21002197265625,0.8778570294380064,15606.298828124913,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,833.8016357421778,2,7.0,,,,,,,,,,
88739,2025,1,1,34,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,14.0,9.0,,,,,,,,,
88740,2025,1,2,25,24,2,50922.42578125,0.0,3466.44384765625,0.0,0.0,1.887467622756958,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,3.0,2.0,,,,,,,,,
88741,2025,1,2,59,26,0,77684.53125,0.0,29257.7734375,0.0,476.44490694999695,185.6191921234131,0.0,3621.5732421875,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88742,2025,1,2,68,71,0,0.0,0.0,12512394.0,947249.4375,13128207.0,597325.8446172476,277166.1875,22658742.0,0,0,252049.8125,52466.06741573033,0.0,0.0,0,0.0,0.0,0,0.0,0.0,20660758.0,2,,,,,,,,,,,
88743,2025,1,2,58,45,2,0.0,0.0,345803.99999999994,0.0,11081.870117187482,1730.142944335937,857.1002197265547,26650.849609374975,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,162587.12499999994,2,18.0,9.0,,,,,,,,,
88744,2025,1,1,55,0,0,22673.21484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88745,2025,1,2,33,33,2,100323.3984375,0.0,37016.5078125,49.569332122802734,115.48841381072998,45.53318786621094,0.0,18.72347068786621,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,13.0,6.0,,,,,,,,,
88746,2025,1,1,85,0,0,88912.2421875,16.738813400268555,0.0,0.0,11665.2890625,3516.406005859375,0.0,5627.3955078125,0,0,57485.04296875,20839.325842696628,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88747,2025,1,2,75,77,0,0.0,-195819.65625,43402.39453124995,0.0,10175.597656249998,10516.200195312489,-431196.125,-77095.9843750002,0,0,23855.12890624998,39716.281835205984,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-3581486.5390625005,2,,,,,,,,,,,
88748,2025,1,2,70,79,0,0.0,0.0,851835.3125,870.4678955078125,149739.390625,28833.07421875,-5851.43278503418,643211.25,0,0,29732.48046875,30658.325842696628,0.0,0.0,0,0.0,0.0,0,0.0,0.0,250046.0625,2,,,,,,,,,,,
88749,2025,1,2,72,71,0,0.0,-3082327.75,69935.1875,0.0,1582.0223388671875,588.8417358398438,-7292542.159442902,-394980.82861328125,0,0,0.0,59011.0458801498,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-4662583.0,2,,,,,,,,,,,
88750,2025,1,1,73,0,0,14244.951171875,0.0,0.0,0.0,124011.8359375,92962.453125,0.0,1171447.5,0,0,21062.333984375,0.0,0.0,0.0,0,2938.1562774363474,0.0,0,0.0,0.0,241278.703125,2,,,,,,,,,,,
88751,2025,1,1,48,0,0,40835.52734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88752,2025,1,2,72,68,0,19487384.0,599416.9375,0.0,0.0,7374787.0,1243709.375,318397.0625,38473080.0,0,0,419617.5625,25889.797752808987,0.0,0.0,0,0.0,0.0,0,0.0,0.0,28602630.0,2,,,,,,,,,,,
88753,2025,1,1,50,0,0,46058.67578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88754,2025,1,1,85,0,0,88912.2421875,16.738813400268555,0.0,0.0,11665.2890625,3516.406005859375,0.0,5627.3955078125,0,0,57485.04296875,34421.66292134831,0.0,0.0,0,20811.94029850746,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88755,2025,1,1,77,0,0,0.0,0.0,0.0,0.0,0.0,10.1046142578125,0.0,0.0,0,0,0.0,32815.80898876404,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88756,2025,1,2,54,52,0,98876.828125,0.0,1515.283447265625,-253.54629516601562,20.85515022277832,40.39693069458008,-621.3738403320312,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-305.6983642578125,2,,,,,,,,,,,
88757,2025,1,2,60,68,0,464025.3125,4604367.0,9979435.0,908869.25,7444112.125,4131460.90625,639291.46875,57031754.0,0,0,577631.1484375,41910.54026217228,0.0,0.0,0,0.0,0.0,0,0.0,0.0,26485486.0,2,,,,,,,,,,,
88758,2025,1,1,39,0,2,525520.0,27953.818359375,0.0,0.0,54.51069641113281,101.046142578125,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4395.763713080169,0.0,0.0,2,9.0,1.0,,,,,,,,,
88759,2025,1,2,74,74,0,0.0,-137794.140625,38373.625,0.0,4098.96435546875,1374.5628662109375,-266270.74338054657,-162363.35498046875,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-877669.5,2,,,,,,,,,,,
88760,2025,1,1,69,0,0,0.0,0.0,0.0,0.0,190.7874298095703,121.25537872314453,0.0,0.0,0,0,10740.626953125,14710.11235955056,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
