taxsimid,year,state,fiitax,siitax,fica,tfica,v10,v11,v12,v13,v14,v17,qbid,niit,v18,v19,v22,v24,v25,v26,v27,v28,v29,v32,v34,v35,v36,srebate,v37,v38,v39,v40,v42,v43,v44,actc,cares,frate,srate,pe_al_agi,pe_al_standard_deduction,pe_al_itemized_deductions,pe_al_deductions,pe_al_federal_income_tax_deduction,pe_al_personal_exemption,pe_al_dependent_exemption,pe_al_retirement_exemption,pe_al_taxable_income,pe_al_income_tax_before_non_refundable_credits,pe_al_non_refundable_credits,pe_al_income_tax_before_refundable_credits,pe_al_refundable_credits,pe_al_income_tax,pe_adjusted_gross_income,pe_income_tax_before_credits,pe_income_tax_capped_non_refundable_credits,pe_net_investment_income_tax,pe_income_tax_before_refundable_credits,pe_eitc,pe_american_opportunity_credit,pe_refundable_ctc,pe_income_tax_refundable_credits,pe_income_tax,pe_recapture_of_investment_credit,pe_unreported_payroll_tax,pe_qualified_retirement_penalty,pe_tax_unit_taxable_social_security,pe_tax_unit_social_security,pe_taxable_pension_income
88914,2025,1,0.0,0.0,0.0,0.0,-1784.23,0.0,0.0,34700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34700.0,0.0,0.0,0.0,-1784.23,8500.0,285.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1784.234,8500.0,285.47745,11500.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1784.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44473.574,0.0
88915,2025,1,0.0,0.0,0.0,0.0,-176.28,0.0,0.0,17750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17750.0,0.0,0.0,0.0,-176.28,3000.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-176.27986,3000.0,28.204779,4500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-176.27986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25043.967,0.0
88916,2025,1,0.0,0.0,0.0,0.0,-308000.0,0.0,0.0,15750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15750.0,0.0,0.0,0.0,-35285652.0,3000.0,5.6457035e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5285652e+07,3000.0,5.645704e+06,5.647204e+06,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-308000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88917,2025,1,2.48011e+07,3.5507642e+06,131725.12,108312.38,9.589808e+07,0.0,0.0,31500.0,0.0,10000.0,5.410398e+06,2.5929465e+06,9.0456184e+07,9.050636e+06,0.0,433.08,0.0,9.048769e+07,0.0,22208590.0,108312.38,95929592.0,5000.0,108312.38,71016880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29215.11,0.0,0.0,2.0018819e+06,-100089.25,9.592959e+07,5000.0,108312.375,2.4912714e+07,2.4801102e+07,3000.0,300.0,0.0,7.101688e+07,3.550764e+06,0.0,3.550764e+06,0.0,3.550764e+06,9.589808e+07,2.220859e+07,433.08017,2.5929465e+06,2.4801102e+07,0.0,0.0,0.0,0.0,2.4801102e+07,0.0,0.0,0.0,0.0,0.0,104094.34375
88918,2025,1,0.0,0.0,0.0,0.0,742.28,0.0,0.0,17750.0,0.0,476.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17750.0,0.0,0.0,0.0,742.28,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.2825,3000.0,0.0,4500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.2825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9242.854,0.0
88919,2025,1,0.0,0.0,0.0,0.0,-201170.3,0.0,0.0,17750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17750.0,0.0,0.0,0.0,-379413.12,3000.0,60706.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-379413.12,3000.0,60706.098,62206.098,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201170.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13054.203,0.0
88920,2025,1,602477.75,74630.89,53673.78,30778.15,2.1786215e+06,0.0,37177.36,34700.0,0.0,10000.0,167509.83,17383.02,1.9764116e+06,502459.4,0.0,0.0,0.0,2.0111116e+06,0.0,585094.75,30778.15,2130473.75,5000.0,30778.15,1494217.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17800.76,0.0,0.0,62015.62,-3095.8984,2.1304738e+06,5000.0,30778.15,636255.9,602477.75,3000.0,0.0,12000.0,1.4942179e+06,74630.89,0.0,74630.89,0.0,74630.89,2.1786215e+06,585094.75,0.0,17383.023,602477.75,0.0,0.0,0.0,0.0,602477.75,0.0,0.0,0.0,37177.36,43738.066,20417.4921875
88921,2025,1,21030.4,8136.59,30670.7,15335.35,204597.55,0.0,0.0,31500.0,0.0,9849.88,0.0,0.0,173097.55,27032.4,6600.0,0.0,0.0,204597.55,0.0,27630.39,15335.35,204597.53,5000.0,15335.35,164331.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2906.7,0.0,0.0,22.0,3.5181,204597.53,5000.0,15335.35,40265.742,21030.395,3000.0,900.0,0.0,164331.78,8136.589,0.0,8136.589,0.0,8136.589,204597.53,27630.395,6600.0,0.0,21030.395,0.0,0.0,0.0,0.0,21030.395,0.0,0.0,0.0,0.0,0.0,0.0
88922,2025,1,0.0,0.0,2349.1,1174.55,-99727.84,0.0,0.0,31500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31500.0,0.0,0.0,1174.55,-336931.25,8500.0,55083.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.63,0.0,0.0,0.0,0.0,-336931.25,8500.0,55083.547,59083.547,0.0,3000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99727.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88923,2025,1,55.48,3458.21,12266.3,6133.15,80952.8,0.0,0.0,31500.0,0.0,3667.64,0.0,0.0,49452.8,5364.95,4400.0,909.47,0.0,80952.8,0.0,5364.95,6133.15,80952.8,5000.0,6133.15,70764.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1162.49,0.0,0.0,12.001,4.0176,80952.805,5000.0,6133.149,10188.629,55.48047,3000.0,1000.0,0.0,70764.17,3458.2085,0.0,3458.2085,0.0,3458.2085,80952.8,5364.9487,5309.4683,0.0,55.48047,0.0,0.0,0.0,0.0,55.48047,0.0,0.0,0.0,0.0,0.0,0.0
88924,2025,1,26646.1,7355.39,28080.64,14040.32,205583.95,0.0,13180.01,33100.0,0.0,9899.2,0.0,0.0,169819.0,25484.49,0.0,0.0,0.0,202919.0,0.0,26646.1,14040.32,192394.19,5000.0,14040.32,148707.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2661.24,0.0,0.0,23.3203,3.4507,192394.19,5000.0,14040.317,43686.414,26646.098,3000.0,0.0,9.771106,148707.78,7355.389,0.0,7355.389,0.0,7355.389,205583.97,26646.098,0.0,0.0,26646.098,0.0,0.0,0.0,0.0,26646.098,0.0,0.0,0.0,13180.006,15505.889,9.771105766296387
88925,2025,1,2.1445864e+07,3.116806e+06,70084.1,48915.76,8.384059e+07,0.0,10242.53,17750.0,0.0,10000.0,1.7051152e+06,2.830253e+06,8.211773e+07,4.8215285e+06,0.0,0.0,0.0,8.213548e+07,0.0,18615610.5,48915.76,83833200.0,2500.0,48915.76,62336920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20303.53,0.0,0.0,630928.0,-31541.252,8.38332e+07,2500.0,48915.76,2.149628e+07,2.1445864e+07,1500.0,0.0,6000.0,6.233692e+07,3.116806e+06,0.0,3.116806e+06,0.0,3.116806e+06,8.384059e+07,1.861561e+07,0.0,2.830253e+06,2.1445864e+07,0.0,0.0,0.0,0.0,2.1445864e+07,0.0,0.0,0.0,10242.529,12050.034,117530.1484375
88926,2025,1,72143.3,14823.2,54448.64,27879.42,401386.62,0.0,0.0,31500.0,0.0,19689.33,36.0,213.93,369850.62,73314.72,2100.0,0.0,0.0,401350.62,0.0,74029.37,27879.42,401386.62,5000.0,27879.42,298063.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7046.06,0.0,0.0,24.0,3.5576,401386.62,5000.0,27879.414,103322.71,72143.3,3000.0,300.0,0.0,298063.9,14823.195,0.0,14823.195,0.0,14823.195,401386.62,74029.37,2100.0,213.93036,72143.3,0.0,0.0,0.0,0.0,72143.3,0.0,0.0,0.0,0.0,0.0,0.0
88927,2025,1,-1700.0,0.0,18797.54,9398.77,-490046.03,0.0,0.0,31500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31500.0,0.0,0.0,9398.77,-5317636.5,8500.0,860220.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1781.47,1700.0,0.0,0.0,0.0,-5.3176365e+06,8500.0,860220.6,865220.6,0.0,3000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-490046.03,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,1700.0,-1700.0,0.0,0.0,0.0,0.0,0.0,0.0
88928,2025,1,-90.81,0.0,181.62,90.81,1187.08,0.0,0.0,15750.0,0.0,476.39,0.0,0.0,0.0,0.0,0.0,0.0,90.81,15750.0,0.0,0.0,90.81,1187.08,3000.0,90.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.21,0.0,0.0,-7.65,0.0,1187.0793,3000.0,90.81157,4500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187.0793,0.0,0.0,0.0,0.0,90.81157,0.0,0.0,90.81157,-90.81157,0.0,0.0,0.0,0.0,0.0,0.0
88929,2025,1,0.0,0.0,0.0,0.0,159.54,0.0,0.0,17750.0,0.0,159.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17750.0,0.0,0.0,0.0,159.54,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.54446,3000.0,0.0,4500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.54446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15935.955,0.0
88930,2025,1,2.055634e+07,3.043373e+06,118059.47,101409.45,8.151387e+07,0.0,12033.84,17750.0,0.0,10000.0,2.0966855e+06,2.6600608e+06,7.939944e+07,4.4391825e+06,0.0,0.0,0.0,7.941719e+07,0.0,17896280.5,101409.45,81527512.0,2500.0,101409.45,60868264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27147.8,0.0,0.0,775808.0,-38785.75,8.152751e+07,2500.0,101409.45,2.065925e+07,2.055634e+07,1500.0,0.0,6000.0,6.0868264e+07,3.0433732e+06,0.0,3.0433732e+06,0.0,3.0433732e+06,8.151387e+07,1.789628e+07,0.0,2.6600608e+06,2.055634e+07,0.0,0.0,0.0,0.0,2.055634e+07,0.0,0.0,0.0,12033.843,14157.462,621513.375
88931,2025,1,153156.38,30330.24,20768.83,10711.04,775345.7,0.0,0.0,31500.0,0.0,10000.0,126388.44,436.5,617457.25,151340.58,0.0,828.67,0.0,648957.25,0.0,153548.55,10711.04,775672.38,5000.0,10711.04,608204.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1906.38,0.0,0.0,44270.33,-2208.8965,775672.4,5000.0,10711.042,167467.42,153156.38,3000.0,600.0,0.0,608204.94,30330.246,0.0,30330.246,0.0,30330.246,775345.7,153548.55,828.66595,436.5045,153156.38,0.0,0.0,0.0,0.0,153156.38,0.0,0.0,0.0,0.0,0.0,442.23095703125
88932,2025,1,0.0,0.0,4867.48,2433.74,-581172.7,0.0,0.0,31500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31500.0,0.0,0.0,2433.74,-861984.06,8500.0,140351.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.3,0.0,0.0,0.0,0.0,-861984.06,8500.0,140351.19,145351.19,0.0,3000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-581172.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88933,2025,1,145784.98,22121.17,53448.96,28398.17,622106.56,0.0,0.0,31500.0,0.0,10000.0,0.0,6.68,590606.56,145756.92,0.0,0.0,0.0,622106.56,0.0,145778.3,28398.17,622106.56,5000.0,28398.17,444023.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12365.37,0.0,0.0,35.0,3.0918,622106.56,5000.0,28398.17,178083.16,145784.98,3000.0,900.0,0.0,444023.4,22121.17,0.0,22121.17,0.0,22121.17,622106.56,145778.3,0.0,6.684692,145784.98,0.0,0.0,0.0,0.0,145784.98,0.0,0.0,0.0,0.0,0.0,0.0
88934,2025,1,1120.88,3696.67,13199.05,8349.71,86453.71,0.0,0.0,23625.0,0.0,4132.69,4604.65,0.0,58224.06,6646.89,4400.0,1126.01,0.0,81849.06,0.0,6646.89,8349.71,88203.9,2500.0,8349.71,74733.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,919.16,0.0,0.0,12.0,4.0176,88203.9,2500.0,8349.713,13470.592,1120.8789,3000.0,1000.0,0.0,74733.305,3696.6653,0.0,3696.6653,0.0,3696.6653,86453.71,6646.887,5526.0083,0.0,1120.8789,0.0,0.0,0.0,0.0,1120.8789,0.0,0.0,0.0,0.0,0.0,0.0
88935,2025,1,18884.33,7335.34,27909.61,13954.81,184745.94,0.0,0.0,31500.0,0.0,8857.3,759.02,0.0,152486.92,23089.77,4400.0,0.0,0.0,183986.92,0.0,23284.33,13954.81,184745.94,5000.0,13954.81,148306.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2645.03,0.0,0.0,22.0,3.5181,184745.94,5000.0,13954.806,36439.137,18884.332,3000.0,600.0,0.0,148306.8,7335.34,0.0,7335.34,0.0,7335.34,184745.94,23284.332,4400.0,0.0,18884.332,0.0,0.0,0.0,0.0,18884.332,0.0,0.0,0.0,0.0,0.0,0.0
88936,2025,1,-535.15,340.41,1852.56,926.28,12108.21,0.0,0.0,15750.0,0.0,476.39,0.0,0.0,0.0,0.0,0.0,0.0,535.15,15750.0,0.0,0.0,926.28,12108.21,3000.0,926.28,7608.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.57,0.0,0.0,7.65,5.0,12108.209,3000.0,926.27795,4500.0,0.0,1500.0,0.0,0.0,7608.209,340.41046,0.0,340.41046,0.0,340.41046,12108.209,0.0,0.0,0.0,0.0,535.15204,0.0,0.0,535.15204,-535.15204,0.0,0.0,0.0,0.0,0.0,0.0
88937,2025,1,0.0,0.0,0.0,0.0,-257.64,0.0,0.0,17750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17750.0,0.0,0.0,0.0,-257.64,3000.0,41.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-257.6398,3000.0,41.222366,4500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-257.6398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13054.203,0.0
88938,2025,1,0.0,0.0,0.0,0.0,-67160.46,0.0,0.0,15750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15750.0,0.0,0.0,0.0,-112976.42,3000.0,18076.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-112976.42,3000.0,18076.227,19576.227,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67160.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88939,2025,1,6872.46,4535.72,16670.64,8367.51,111615.45,793.33,0.0,31500.0,0.0,5200.77,428.93,0.0,79686.52,9072.46,2200.0,0.0,0.0,111186.52,0.0,9072.46,8367.51,110854.3,5000.0,8367.51,92314.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1573.8,0.0,0.0,12.0,4.0171,110854.305,5000.0,8367.514,18539.979,6872.465,3000.0,300.0,0.0,92314.33,4535.7163,0.0,4535.7163,0.0,4535.7163,111615.45,9072.465,2200.0,0.0,6872.465,0.0,0.0,0.0,0.0,6872.465,0.0,0.0,0.0,0.0,0.0,0.0
88940,2025,1,3.9220704e+07,4.896584e+06,894793.25,574047.44,1.3770477e+08,0.0,0.0,15750.0,0.0,10000.0,1.1108882e+07,2.3051438e+06,1.2658013e+08,2.5296604e+07,0.0,0.0,0.0,1.2659589e+08,0.0,36915559.0,574047.44,137728736.0,2500.0,574047.44,97932480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515206.97,0.0,0.0,4.1103238e+06,-205511.0,1.3772874e+08,2500.0,574047.44,3.9796252e+07,3.9220704e+07,1500.0,0.0,0.0,9.793248e+07,4.896584e+06,0.0,4.896584e+06,0.0,4.896584e+06,1.3770477e+08,3.691556e+07,0.0,2.3051438e+06,3.9220704e+07,0.0,0.0,0.0,0.0,3.9220704e+07,0.0,0.0,0.0,0.0,0.0,131261.390625
88941,2025,1,3205.31,2272.22,8772.4,4386.2,57335.93,0.0,0.0,23625.0,0.0,2676.8,0.0,0.0,33710.93,3705.31,500.0,0.0,0.0,57335.93,0.0,3705.31,4386.2,57335.93,2500.0,4386.2,46244.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.37,0.0,0.0,12.0,4.0173,57335.93,2500.0,4386.1987,11091.51,3205.3115,3000.0,500.0,0.0,46244.42,2272.2212,0.0,2272.2212,0.0,2272.2212,57335.93,3705.3115,500.0,0.0,3205.3115,0.0,0.0,0.0,0.0,3205.3115,0.0,0.0,0.0,0.0,0.0,0.0
88942,2025,1,5545.44,4932.36,18087.27,9043.64,118436.27,0.0,0.0,31500.0,0.0,5541.81,0.0,0.0,86936.27,9945.44,4400.0,0.0,0.0,118436.27,0.0,9945.44,9043.64,118436.28,5000.0,9043.64,100247.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1714.15,0.0,0.0,12.001,4.0176,118436.28,5000.0,9043.636,18189.072,5545.4365,3000.0,600.0,0.0,100247.21,4932.3604,0.0,4932.3604,0.0,4932.3604,118436.27,9945.437,4400.0,0.0,5545.4365,0.0,0.0,0.0,0.0,5545.4365,0.0,0.0,0.0,0.0,0.0,0.0
88943,2025,1,-1770.54,3805.59,13079.21,6539.61,88751.48,0.0,0.0,31500.0,0.0,4057.57,0.0,0.0,57251.48,6029.46,4829.46,1200.0,0.0,88751.48,0.0,6029.46,6539.61,88751.48,5000.0,6539.61,77711.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1239.53,1770.54,0.0,11.999,4.6177,88751.48,5000.0,6539.607,11039.607,0.0,3000.0,1500.0,0.0,77711.87,3805.5933,0.0,3805.5933,0.0,3805.5933,88751.48,6029.465,6029.465,0.0,0.0,0.0,0.0,1770.5352,1770.5352,-1770.5352,0.0,0.0,0.0,0.0,0.0,0.0
88944,2025,1,2.1621594e+07,2.6167505e+06,1.0335882e+06,635966.4,7.459467e+07,0.0,0.0,31500.0,0.0,10000.0,1.2848945e+06,1.5932808e+06,7.327828e+07,1.178277e+07,0.0,0.0,0.0,7.330978e+07,0.0,20028314.0,635966.4,74597472.0,5000.0,635966.4,52336612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608521.97,0.0,0.0,475450.0,-23767.25,7.459747e+07,5000.0,635966.4,2.226086e+07,2.1621594e+07,3000.0,300.0,0.0,5.2336612e+07,2.6167505e+06,0.0,2.6167505e+06,0.0,2.6167505e+06,7.459467e+07,2.0028314e+07,0.0,1.5932808e+06,2.1621594e+07,0.0,0.0,0.0,0.0,2.1621594e+07,0.0,0.0,0.0,0.0,0.0,325524.03125
88945,2025,1,5042.77,2406.13,9135.64,4567.82,60033.17,0.0,0.0,15750.0,0.0,2811.66,0.0,0.0,44283.17,5042.77,0.0,0.0,0.0,60033.17,0.0,5042.77,4567.82,60033.17,2500.0,4567.82,48922.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865.8,0.0,0.0,12.0,4.0176,60033.168,2500.0,4567.822,11110.596,5042.7734,1500.0,0.0,0.0,48922.57,2406.1284,0.0,2406.1284,0.0,2406.1284,60033.168,5042.7734,0.0,0.0,5042.7734,0.0,0.0,0.0,0.0,5042.7734,0.0,0.0,0.0,0.0,0.0,0.0
88946,2025,1,110030.07,18765.99,58007.65,30198.34,520448.2,0.0,0.0,31500.0,0.0,25642.41,0.0,190.02,488948.2,109178.84,0.0,0.0,0.0,520448.2,0.0,109840.06,30198.34,520448.19,5000.0,30198.34,376919.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9863.02,0.0,0.0,32.0,3.1914,520448.2,5000.0,30198.342,143528.4,110030.07,3000.0,300.0,0.0,376919.78,18765.988,0.0,18765.988,0.0,18765.988,520448.2,109840.055,0.0,190.01913,110030.07,0.0,0.0,0.0,0.0,110030.07,0.0,0.0,0.0,0.0,0.0,0.0
88947,2025,1,973.62,2542.41,9473.74,4736.87,61921.81,0.0,0.0,31500.0,0.0,2716.09,0.0,0.0,30421.81,3173.62,2200.0,0.0,0.0,61921.81,0.0,3173.62,4736.87,61921.81,5000.0,4736.87,52448.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897.84,0.0,0.0,12.0,4.4001,61921.812,5000.0,4736.8726,9473.617,973.61743,3000.0,500.0,0.0,52448.195,2542.4097,0.0,2542.4097,0.0,2542.4097,61921.812,3173.6174,2200.0,0.0,973.61743,0.0,0.0,0.0,0.0,973.61743,0.0,0.0,0.0,0.0,0.0,0.0
88948,2025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15750.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.825,0.0,0.0,3000.0,0.0,4500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88949,2025,1,3421.7,2023.99,2124.99,1062.5,54701.41,0.0,0.0,17750.0,0.0,2545.07,0.0,0.0,30951.41,3421.7,0.0,0.0,0.0,48701.41,0.0,3421.7,1062.5,48701.41,2500.0,1062.5,41279.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.39,0.0,0.0,12.0,4.4,48701.41,2500.0,1062.4954,7421.7036,3421.7036,1500.0,0.0,6000.0,41279.707,2023.9854,0.0,2023.9854,0.0,2023.9854,54701.41,3421.7036,0.0,0.0,3421.7036,0.0,0.0,0.0,0.0,3421.7036,0.0,0.0,0.0,0.0,0.0,39564.60546875
88950,2025,1,-191.61,0.0,383.22,191.61,2504.74,0.0,0.0,15750.0,0.0,476.39,0.0,0.0,0.0,0.0,0.0,0.0,191.61,15750.0,0.0,0.0,191.61,2504.74,3000.0,191.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.32,0.0,0.0,-7.65,0.0,2504.7373,3000.0,191.61241,4500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2504.7373,0.0,0.0,0.0,0.0,191.6124,0.0,0.0,191.6124,-191.6124,0.0,0.0,0.0,0.0,0.0,0.0
88951,2025,1,0.0,0.0,0.0,0.0,-613000.0,0.0,0.0,31500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31500.0,0.0,0.0,0.0,-15123779.0,8500.0,2.4198045e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5123779e+07,8500.0,2.4198045e+06,2.4228045e+06,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-613000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88952,2025,1,0.0,921.46,0.0,0.0,39392.36,0.0,9663.15,17750.0,0.0,1779.62,0.0,0.0,15642.36,0.0,0.0,0.0,0.0,33392.36,0.0,0.0,0.0,23729.21,3000.0,0.0,19229.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,23729.207,3000.0,0.0,4500.0,0.0,1500.0,0.0,6000.0,19229.207,921.4603,0.0,921.4603,0.0,921.4603,39392.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9663.152,20690.182,12218.4814453125
88953,2025,1,-1700.0,0.0,35657.52,19916.56,-253523.45,0.0,0.0,31500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31500.0,0.0,0.0,19916.56,-20483162.0,8500.0,3.2972225e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6379.08,1700.0,0.0,0.0,0.0,-2.0483162e+07,8500.0,3.2972225e+06,3.3012225e+06,0.0,3000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-253523.45,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,1700.0,-1700.0,0.0,0.0,0.0,0.0,0.0,8374.8330078125
88954,2025,1,9426.58,2392.71,18531.38,9265.69,118366.49,0.0,0.0,31500.0,0.0,5538.32,0.0,0.0,86866.49,9926.57,500.0,0.0,0.0,118366.49,0.0,9926.57,9265.69,71646.38,5000.0,9265.69,49454.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1756.24,0.0,0.0,12.001,4.0178,71646.375,5000.0,9265.6875,22192.262,9426.575,3000.0,500.0,0.0,49454.113,2392.7056,0.0,2392.7056,0.0,2392.7056,118366.49,9926.575,500.0,0.0,9426.575,0.0,0.0,0.0,0.0,9426.575,0.0,0.0,0.0,0.0,0.0,0.0
88955,2025,1,1254.67,781.5,0.0,0.0,36424.79,0.0,8240.07,17750.0,0.0,1631.24,0.0,0.0,12674.79,1254.67,0.0,0.0,0.0,30424.79,0.0,1254.67,0.0,22184.72,3000.0,0.0,16430.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,1.9449,22184.725,3000.0,0.0,5754.6743,1254.6742,1500.0,0.0,6000.0,16430.05,781.50256,0.0,781.50256,0.0,781.50256,36424.79,1254.6742,0.0,0.0,1254.6742,0.0,0.0,0.0,0.0,1254.6742,0.0,0.0,0.0,8240.066,20430.71,27811.58984375
